id,date,state,city,address,n_killed,n_injured,incident_url
2251096,"March 9, 2022",Tennessee,Nashville,1900 block of Zermatt Ave,0,3,https://www.gunviolencearchive.org/incident/2251096
2250655,"March 9, 2022",Louisiana,Rayne,203 Benoit St,1,0,https://www.gunviolencearchive.org/incident/2250655
2250598,"March 9, 2022",Kentucky,Lebanon Junction,Main St and S Poplar St,0,1,https://www.gunviolencearchive.org/incident/2250598
2251112,"March 9, 2022",West Virginia,Point Pleasant,Kanawha St,0,1,https://www.gunviolencearchive.org/incident/2251112
2250648,"March 9, 2022",Maryland,Suitland,Ewing Ave and Arnold Rd,0,1,https://www.gunviolencearchive.org/incident/2250648
2251294,"March 9, 2022",Arkansas,North Little Rock,2400 Railroad Ave,1,0,https://www.gunviolencearchive.org/incident/2251294
2250616,"March 9, 2022",Kentucky,Lexington,300 block of Chase Pl,1,0,https://www.gunviolencearchive.org/incident/2250616
2250619,"March 9, 2022",Illinois,Chicago,6600 block of S Halsted St,0,1,https://www.gunviolencearchive.org/incident/2250619
2250614,"March 9, 2022",Illinois,Oak Lawn,9500 block of Campbell Ave,0,1,https://www.gunviolencearchive.org/incident/2250614
2251083,"March 9, 2022",Tennessee,Clarksville,200 block of Raintree Dr,0,1,https://www.gunviolencearchive.org/incident/2251083
2250600,"March 9, 2022",Alabama,Clanton,600 block of Co Rd 416,1,0,https://www.gunviolencearchive.org/incident/2250600
2251197,"March 9, 2022",Florida,Pensacola,Quiet Oak Ln and Interstate Cir,1,0,https://www.gunviolencearchive.org/incident/2251197
2251173,"March 9, 2022",Tennessee,Nashville,I-40 and Charlotte Pike,0,1,https://www.gunviolencearchive.org/incident/2251173
2253775,"March 9, 2022",Arizona,Tonopah,1010 N 339th Ave,1,0,https://www.gunviolencearchive.org/incident/2253775
2250397,"March 9, 2022",California,Fresno,N Fresno St and E Holland Ave,1,0,https://www.gunviolencearchive.org/incident/2250397
2251925,"March 9, 2022",North Carolina,Fayetteville (Eastover),3200 Block of Chippenham St,0,1,https://www.gunviolencearchive.org/incident/2251925
2250559,"March 9, 2022",California,San Francisco,Newcomb Ave,0,1,https://www.gunviolencearchive.org/incident/2250559
2251166,"March 9, 2022",Georgia,Acworth,Lake Park Ridge W,1,0,https://www.gunviolencearchive.org/incident/2251166
2249807,"March 8, 2022",Texas,Houston,1855 Wirt Rd,1,0,https://www.gunviolencearchive.org/incident/2249807
2252419,"March 8, 2022",Texas,Dallas,8100 block of Forest Hills Blvd,1,0,https://www.gunviolencearchive.org/incident/2252419
2250726,"March 8, 2022",Louisiana,New Orleans,1600 block of N Galvez St,0,1,https://www.gunviolencearchive.org/incident/2250726
2250521,"March 8, 2022",Texas,San Antonio,4600 block of E Houston St,0,1,https://www.gunviolencearchive.org/incident/2250521
2250479,"March 8, 2022",Virginia,New Kent,7365 Egypt Rd,0,0,https://www.gunviolencearchive.org/incident/2250479
2250518,"March 8, 2022",California,Riverside,10000 block of Yellow Brick Rd,0,1,https://www.gunviolencearchive.org/incident/2250518
2253702,"March 8, 2022",Tennessee,Memphis,4500 block of E Shelby Dr,1,0,https://www.gunviolencearchive.org/incident/2253702
2250228,"March 8, 2022",New Jersey,Lodi,9 Victor St,1,0,https://www.gunviolencearchive.org/incident/2250228
2249724,"March 8, 2022",North Carolina,Asheville,414 Depot St,0,2,https://www.gunviolencearchive.org/incident/2249724
2250771,"March 8, 2022",New Jersey,Newark,10 Huntington Ter,1,0,https://www.gunviolencearchive.org/incident/2250771
2249462,"March 8, 2022",New York,Brooklyn,656 Miller Ave,0,1,https://www.gunviolencearchive.org/incident/2249462
2249839,"March 8, 2022",Kentucky,Louisville,N 26th St and W Main St,0,1,https://www.gunviolencearchive.org/incident/2249839
2273238,"March 8, 2022",West Virginia,Mason,600 block of Carson Rd,1,0,https://www.gunviolencearchive.org/incident/2273238
2249917,"March 8, 2022",Virginia,Roanoke,3836 Panorama Ave NW,1,0,https://www.gunviolencearchive.org/incident/2249917
2249591,"March 8, 2022",Tennessee,Chattanooga,1200 Bailey Ave,0,1,https://www.gunviolencearchive.org/incident/2249591
2250100,"March 8, 2022",Texas,Houston,10110 block of Westview Dr,0,1,https://www.gunviolencearchive.org/incident/2250100
2249553,"March 8, 2022",Tennessee,Memphis,639 E Shelby Dr,1,2,https://www.gunviolencearchive.org/incident/2249553
2250671,"March 8, 2022",Tennessee,Chattanooga,727 E 11th St,0,1,https://www.gunviolencearchive.org/incident/2250671
2249730,"March 8, 2022",Texas,San Antonio,3rd St and Ave E,0,1,https://www.gunviolencearchive.org/incident/2249730
2249930,"March 8, 2022",Pennsylvania,Wilkes Barre,150 block of N Main St,0,1,https://www.gunviolencearchive.org/incident/2249930
2249699,"March 8, 2022",Tennessee,Nashville,Jefferson St,0,1,https://www.gunviolencearchive.org/incident/2249699
2249529,"March 8, 2022",Missouri,Joplin,423 S Rangeline Rd,3,1,https://www.gunviolencearchive.org/incident/2249529
2252327,"March 8, 2022",South Carolina,Walterboro,Verdier St and Park Ave,0,1,https://www.gunviolencearchive.org/incident/2252327
2249667,"March 8, 2022",New York,Rochester,25 Peckham St,1,0,https://www.gunviolencearchive.org/incident/2249667
2249901,"March 8, 2022",New York,New York (Manhattan),W 19th St and 9th Ave,1,1,https://www.gunviolencearchive.org/incident/2249901
2250385,"March 8, 2022",Pennsylvania,Pittsburgh,Frayne St,1,0,https://www.gunviolencearchive.org/incident/2250385
2250567,"March 8, 2022",California,Benicia,2064 Columbus Pkwy,1,0,https://www.gunviolencearchive.org/incident/2250567
2254430,"March 8, 2022",Arkansas,Rector,1479 US-49,1,0,https://www.gunviolencearchive.org/incident/2254430
2263046,"March 8, 2022",Ohio,Lima,455 Haller St,0,1,https://www.gunviolencearchive.org/incident/2263046
2263044,"March 8, 2022",Ohio,Lima,N/A,0,1,https://www.gunviolencearchive.org/incident/2263044
2250213,"March 8, 2022",Illinois,Bloomington,1005 Four Seasons Rd,3,0,https://www.gunviolencearchive.org/incident/2250213
2251923,"March 8, 2022",North Carolina,Sanford,4690 NC-87 S,0,1,https://www.gunviolencearchive.org/incident/2251923
2249978,"March 8, 2022",Wisconsin,Milwaukee,4935 N 52nd St,1,0,https://www.gunviolencearchive.org/incident/2249978
2249719,"March 8, 2022",Missouri,Saint Louis,3900 block of N 25th St,1,0,https://www.gunviolencearchive.org/incident/2249719
2250369,"March 8, 2022",Georgia,Stockbridge,3300 block of Mount Zion Rd,1,0,https://www.gunviolencearchive.org/incident/2250369
2249603,"March 8, 2022",Georgia,Savannah,N/A,0,1,https://www.gunviolencearchive.org/incident/2249603
2250273,"March 8, 2022",Illinois,Peoria,Knoxville Ave and W Beverly Ct,1,0,https://www.gunviolencearchive.org/incident/2250273
2249631,"March 8, 2022",Minnesota,Avon,300 block of Char Ave NE,0,1,https://www.gunviolencearchive.org/incident/2249631
2250345,"March 8, 2022",Connecticut,Hartford,1400 Albany Ave,0,1,https://www.gunviolencearchive.org/incident/2250345
2250786,"March 8, 2022",Texas,Baytown,3100 block of Ohio St,1,0,https://www.gunviolencearchive.org/incident/2250786
2249568,"March 8, 2022",Wisconsin,Milwaukee,9025 W Appleton Ave,1,0,https://www.gunviolencearchive.org/incident/2249568
2250309,"March 8, 2022",Illinois,Chicago,W Madison St and S California Ave,0,1,https://www.gunviolencearchive.org/incident/2250309
2253347,"March 8, 2022",Pennsylvania,Shrewsbury Township,Wolfe Rd and E Forrest Ave,1,0,https://www.gunviolencearchive.org/incident/2253347
2250151,"March 8, 2022",Florida,Jacksonville,Duval Station Rd and Starratt Rd,1,4,https://www.gunviolencearchive.org/incident/2250151
2249394,"March 8, 2022",Minnesota,Minneapolis,2300 block of Jefferson St NE,0,1,https://www.gunviolencearchive.org/incident/2249394
2250070,"March 8, 2022",Florida,Miami,NW 12th Ave and NW 71st St,1,0,https://www.gunviolencearchive.org/incident/2250070
2268021,"March 8, 2022",Oregon,Portland,3200 block of SE 92nd Ave,0,1,https://www.gunviolencearchive.org/incident/2268021
2249372,"March 8, 2022",District of Columbia,Washington,1700 block of H St,0,1,https://www.gunviolencearchive.org/incident/2249372
2256641,"March 8, 2022",Georgia,Valdosta,900 block of Lakeside Dr,0,1,https://www.gunviolencearchive.org/incident/2256641
2249441,"March 8, 2022",California,Santa Maria,1501 N Broadway,0,1,https://www.gunviolencearchive.org/incident/2249441
2251570,"March 8, 2022",Ohio,Warren,Tod Ave and Garden St NW,0,1,https://www.gunviolencearchive.org/incident/2251570
2250258,"March 8, 2022",California,Turlock,1144 Geer Rd,1,0,https://www.gunviolencearchive.org/incident/2250258
2249382,"March 8, 2022",Georgia,Atlanta,717 Lee St SW,0,1,https://www.gunviolencearchive.org/incident/2249382
2249376,"March 8, 2022",Virginia,Springfield,6400 block of Backlick Rd,0,1,https://www.gunviolencearchive.org/incident/2249376
2250221,"March 8, 2022",Pennsylvania,York,N/A,0,1,https://www.gunviolencearchive.org/incident/2250221
2250112,"March 8, 2022",Pennsylvania,York,900 block of Wayne Ave,0,1,https://www.gunviolencearchive.org/incident/2250112
2249944,"March 8, 2022",New Mexico,Rio Rancho,1200 block of Mirador Loop NE,1,0,https://www.gunviolencearchive.org/incident/2249944
2250138,"March 8, 2022",Wisconsin,Milwaukee,2400 block of W Brown St,0,1,https://www.gunviolencearchive.org/incident/2250138
2249879,"March 8, 2022",Florida,Port Orange,1250 Reed Canal Rd,0,0,https://www.gunviolencearchive.org/incident/2249879
2249721,"March 8, 2022",Texas,Corpus Christi,4800 block of S Alameda St,1,0,https://www.gunviolencearchive.org/incident/2249721
2249345,"March 8, 2022",Michigan,Detroit,N/A,0,1,https://www.gunviolencearchive.org/incident/2249345
2249327,"March 8, 2022",Michigan,Detroit,Sturtevant St and Lawton St,0,1,https://www.gunviolencearchive.org/incident/2249327
2250160,"March 8, 2022",Florida,Jacksonville,590 Duval Station Rd,0,0,https://www.gunviolencearchive.org/incident/2250160
2249997,"March 8, 2022",Wisconsin,Milwaukee,N/A,0,1,https://www.gunviolencearchive.org/incident/2249997
2250444,"March 8, 2022",California,Pomona,Mt Vernon Ave and Ridgeway St,2,0,https://www.gunviolencearchive.org/incident/2250444
2249281,"March 8, 2022",Florida,Fort Lauderdale (Dania Beach),SW 1st St and SW 5th Ave,1,0,https://www.gunviolencearchive.org/incident/2249281
2250122,"March 8, 2022",Pennsylvania,Pottstown,600 block of Manatawny St,0,1,https://www.gunviolencearchive.org/incident/2250122
2251470,"March 8, 2022",Pennsylvania,Philadelphia,800 block of W Walnut Ln,0,1,https://www.gunviolencearchive.org/incident/2251470
2251468,"March 8, 2022",Pennsylvania,Philadelphia,7100 block of Rodney St,0,1,https://www.gunviolencearchive.org/incident/2251468
2251464,"March 8, 2022",Pennsylvania,Philadelphia,3900 N 9th St,0,1,https://www.gunviolencearchive.org/incident/2251464
2251459,"March 8, 2022",Pennsylvania,Philadelphia,1500 block of E Sellers St,0,1,https://www.gunviolencearchive.org/incident/2251459
2249234,"March 8, 2022",Pennsylvania,Philadelphia,6400 block of Loretto St,1,0,https://www.gunviolencearchive.org/incident/2249234
2251455,"March 8, 2022",Pennsylvania,Philadelphia,1500 block of E Cheltenham Ave,0,1,https://www.gunviolencearchive.org/incident/2251455
2249212,"March 8, 2022",Pennsylvania,Philadelphia,3300 block of N Sydenham St,0,1,https://www.gunviolencearchive.org/incident/2249212
2250104,"March 8, 2022",District of Columbia,Washington,Sherman Ave NW and Park Rd NW,1,0,https://www.gunviolencearchive.org/incident/2250104
2250081,"March 8, 2022",Ohio,Columbus (Obetz),4500 block of Sandridge St,1,0,https://www.gunviolencearchive.org/incident/2250081
2249486,"March 8, 2022",Maryland,Baltimore,500 block of Dolphin St,0,1,https://www.gunviolencearchive.org/incident/2249486
2250252,"March 8, 2022",Illinois,Chicago,3700 block of W Iowa St,1,1,https://www.gunviolencearchive.org/incident/2250252
2249241,"March 8, 2022",Pennsylvania,Philadelphia,1900 block of N 32nd St,1,0,https://www.gunviolencearchive.org/incident/2249241
2250236,"March 8, 2022",Illinois,Chicago,200 block of W 63rd St,0,1,https://www.gunviolencearchive.org/incident/2250236
2250758,"March 8, 2022",Oregon,Portland,MLK Jr. Blvd and Shaver St,0,1,https://www.gunviolencearchive.org/incident/2250758
2251306,"March 8, 2022",Montana,Charlo,First Ave W,1,0,https://www.gunviolencearchive.org/incident/2251306
2251998,"March 8, 2022",Louisiana,Lutcher,Lionel Washington St,1,0,https://www.gunviolencearchive.org/incident/2251998
2250557,"March 8, 2022",North Carolina,Goldsboro,252 Wisteria Rd,1,0,https://www.gunviolencearchive.org/incident/2250557
2249112,"March 8, 2022",Texas,Houston,6800 block of Bertner Ave,0,1,https://www.gunviolencearchive.org/incident/2249112
2249542,"March 8, 2022",Michigan,Detroit,13100 block of Bloom St,1,0,https://www.gunviolencearchive.org/incident/2249542
2250657,"March 8, 2022",Missouri,Saint Louis,2415 N Kingshighway Blvd,0,1,https://www.gunviolencearchive.org/incident/2250657
2250048,"March 8, 2022",Washington,Seattle,8th Ave S and S Myrtle St,0,1,https://www.gunviolencearchive.org/incident/2250048
2249464,"March 8, 2022",Michigan,Flint,2200 block of W Carpenter Rd,2,0,https://www.gunviolencearchive.org/incident/2249464
2249767,"March 8, 2022",Missouri,Lees Summit,100 block of NE Chinquapin Ct,1,0,https://www.gunviolencearchive.org/incident/2249767
2251283,"March 8, 2022",Louisiana,Metairie,5900 Veteran's Memorial Blvd,1,0,https://www.gunviolencearchive.org/incident/2251283
2250685,"March 8, 2022",Missouri,Saint Louis,4200 bock of Athlone Ave,0,3,https://www.gunviolencearchive.org/incident/2250685
2250675,"March 8, 2022",Colorado,Colorado Springs,1500 block of Verde Dr,0,1,https://www.gunviolencearchive.org/incident/2250675
2249765,"March 8, 2022",Virginia,Richmond,300 block of Kingsridge Rd,0,1,https://www.gunviolencearchive.org/incident/2249765
2251218,"March 8, 2022",Alabama,Montgomery,4800 block of Park Towne Way,0,1,https://www.gunviolencearchive.org/incident/2251218
2249846,"March 8, 2022",Kentucky,Louisville,3400 block of Taylor Blvd,0,1,https://www.gunviolencearchive.org/incident/2249846
2252471,"March 8, 2022",Mississippi,Moss Point,6100 block of Dora Ct,1,0,https://www.gunviolencearchive.org/incident/2252471
2249992,"March 8, 2022",Wisconsin,Milwaukee,3129 N 40th St,0,1,https://www.gunviolencearchive.org/incident/2249992
2249578,"March 8, 2022",Tennessee,Antioch,Smith Springs Rd,0,1,https://www.gunviolencearchive.org/incident/2249578
2370723,"March 8, 2022",Mississippi,Moss Point,6100 block of Dora Ct,1,0,https://www.gunviolencearchive.org/incident/2370723
2249940,"March 8, 2022",New York,Niagara Falls,2100 block of 18th St,0,1,https://www.gunviolencearchive.org/incident/2249940
2251888,"March 11, 2022",Illinois,Chicago,3800 block of S Campbell,0,1,https://www.gunviolencearchive.org/incident/2251888
2251920,"March 11, 2022",Virginia,Roanoke,3900 block of Greenlawn Ave NW,0,2,https://www.gunviolencearchive.org/incident/2251920
2253025,"March 11, 2022",New York,Syracuse,W Newell St and Kenmore Ave,0,1,https://www.gunviolencearchive.org/incident/2253025
2251870,"March 11, 2022",Texas,Fort Worth,5400 block of Ramey Ave,0,1,https://www.gunviolencearchive.org/incident/2251870
2252412,"March 11, 2022",California,Vista,939 Postal Way,0,1,https://www.gunviolencearchive.org/incident/2252412
2252068,"March 11, 2022",Texas,Houston,7250 W Greens Rd,1,0,https://www.gunviolencearchive.org/incident/2252068
2252482,"March 11, 2022",California,Mount Shasta,2600 block of Sean Way,1,0,https://www.gunviolencearchive.org/incident/2252482
2251852,"March 11, 2022",South Carolina,Belton,McClain Rd,0,1,https://www.gunviolencearchive.org/incident/2251852
2251846,"March 11, 2022",Oklahoma,Tulsa,205 E Mohawk Blvd,0,1,https://www.gunviolencearchive.org/incident/2251846
2253663,"March 11, 2022",Arkansas,Little Rock,1912 Green Mountain Dr,0,1,https://www.gunviolencearchive.org/incident/2253663
2252401,"March 11, 2022",Texas,Seguin,2200 block of Huber Rd,1,0,https://www.gunviolencearchive.org/incident/2252401
2252399,"March 11, 2022",North Carolina,Charlotte,Mallard Park Dr,1,0,https://www.gunviolencearchive.org/incident/2252399
2251837,"March 11, 2022",South Carolina,Summerville,100 block of Annandale Ct,0,1,https://www.gunviolencearchive.org/incident/2251837
2251831,"March 11, 2022",Tennessee,Memphis,Austin Peay Hwy and Raleigh Millington Rd,0,1,https://www.gunviolencearchive.org/incident/2251831
2251996,"March 11, 2022",Louisiana,Bastrop (Wardville),Bayou Maria Rd and Dupree St,0,1,https://www.gunviolencearchive.org/incident/2251996
2252385,"March 11, 2022",Pennsylvania,Homestead,E 20th Ave and McClure St,0,1,https://www.gunviolencearchive.org/incident/2252385
2251822,"March 11, 2022",Tennessee,Memphis,1740 Century Center Cove,1,0,https://www.gunviolencearchive.org/incident/2251822
2251826,"March 11, 2022",Illinois,Peoria,W Lincoln Ave and S Louisa St,0,1,https://www.gunviolencearchive.org/incident/2251826
2252361,"March 11, 2022",New Hampshire,Nashua,1 Chestnut St,0,2,https://www.gunviolencearchive.org/incident/2252361
2251778,"March 11, 2022",Colorado,Aurora,12700 block of E Asbury Cir,1,0,https://www.gunviolencearchive.org/incident/2251778
2252165,"March 11, 2022",California,Richmond,5000 Valley View Rd,0,0,https://www.gunviolencearchive.org/incident/2252165
2252333,"March 11, 2022",Michigan,Detroit,Margareta Ave and Manor St,0,1,https://www.gunviolencearchive.org/incident/2252333
2253597,"March 11, 2022",Texas,Houston,7081 Hwy 6 N,0,1,https://www.gunviolencearchive.org/incident/2253597
2252226,"March 11, 2022",Virginia,Monterey,100 block of Mill Gap Rd,0,1,https://www.gunviolencearchive.org/incident/2252226
2252112,"March 11, 2022",Missouri,Saint Louis,1520 Washington Ave,1,1,https://www.gunviolencearchive.org/incident/2252112
2252284,"March 11, 2022",Texas,Aransas Pass,1300 block of N McCampbell St,1,0,https://www.gunviolencearchive.org/incident/2252284
